Phrase 1,Phrase 2,Cosine Similarity,Euclidean Similarity
Give me a detailed breakup of the income and expenses in South-East Asia,Which Lloyd's syndicates owns the maximum number of assets?,0.39624130725860596,0.4764466246362303
Give me a detailed breakup of the income and expenses in South-East Asia,List key performance indicators for AXA?,0.37493582070639153,0.47212316996586756
Give me a detailed breakup of the income and expenses in South-East Asia,What are the most prominent legal cases?,0.4198775935246002,0.48142965751012273
Give me a detailed breakup of the income and expenses in South-East Asia,How does oil industry perform in Brazil?,0.4566973175586877,0.489619168333438
Give me a detailed breakup of the income and expenses in South-East Asia,What is the main driver of growth in automobile industry in Europe?,0.49265554591086325,0.49817725356162307
Give me a detailed breakup of the income and expenses in South-East Asia,Which country in Europe is going to grow the most in 2020?,0.531896706593433,0.5082391574189707
Give me a detailed breakup of the income and expenses in South-East Asia,What are the biggest acquisitions in 2020?,0.4983302652835846,0.4995832641254999
Give me a detailed breakup of the income and expenses in South-East Asia,How impacted is the airline industry in 2020?,0.47571537043360734,0.49407194916634345
Give me a detailed breakup of the income and expenses in South-East Asia,What are the most prominent bankruptcies in 2020?,0.48117775061529144,0.49538097220622845
Show me all the oil rigs in the world,What were the premiums earned by the Indian insurance industry in 2020?,0.5049969108401811,0.5012555128209303
Show me all the oil rigs in the world,How much have premiums grown as compared to claims for India?,0.42959660291671753,0.48353899063306216
Show me all the oil rigs in the world,Which are the best performing insurance firms in India?,0.5069667100906372,0.501753917948724
Show me all the oil rigs in the world,What is the ROE of the Indian market?,0.4226073622703552,0.4820184467294161
Show me all the oil rigs in the world,What profits were clocked by Cholamandalam in 2020?,0.43724373357035395,0.48522448711387955
Show me all the oil rigs in the world,What is the premiums market share of the top 5 companies in India?,0.5578634406409607,0.5153688020380781
Show me all the oil rigs in the world,How will the Brazilian insurance market perform in case of a sluggish economic scenario?,0.47024139761924744,0.4927738206388654
Show me all the oil rigs in the world,Which are the main distribution channels in India?,0.4578263461589813,0.48987907731411084
Show me all the oil rigs in the world,What are the risks in the motor insurance segment in India?,0.5854472096397644,0.5234088530486715
Show me all the oil rigs in the world,What is the demand potential of India for insurance?,0.5202399492263794,0.5051650557467469
Show me all the oil rigs in the world,How do premiums break down by lines of business in India?,0.47684749822899775,0.49434211416471546
Show me all the oil rigs in the world,What is the share price of Qantas?,0.4869382977485657,0.49677654593467196
Show me all the oil rigs in the world,How many passengers are carried in ?,0.4799213111400604,0.4950786387929503
Show me all the oil rigs in the world,Which are the aircrafts manufactured by Boeing?,0.4830950508657076,0.4958437087177819
Show me all the oil rigs in the world,Kdo je nejv?tí konkurent ?eské Poji?ovny?,-0.022287411615252495,0.4115418828805687
Show me all the oil rigs in the world,Which are the top airports?,0.4457986056804657,0.487137833638808
Show me all the oil rigs in the world,How many fatal air accidents till date?,0.4278448181059855,0.4831561054196936
Show me all the oil rigs in the world,What is the flow of air traffic in North America?,0.521089820796859,0.5053866650729384
Show me all the oil rigs in the world,What is the fleet of Airbus?,0.5367762126459958,0.5095485440408037
Show me all the oil rigs in the world,Airlines profitability Brazil?,0.16257542371749878,0.4358894550560811
Show me all the oil rigs in the world,Mergers among airline companies?,0.27614983916282654,0.4538843772774073
Show me all the oil rigs in the world,Which are the most profitable airports?,0.451478573591795,0.48842477019120023
Show me all the oil rigs in the world,What has the capacity movement of airline companies been over the years?,0.5748749628737602,0.5202669703942229
Show me all the oil rigs in the world,Details of the Aban Abraham oil rig?,0.44028037786483765,0.48590024104419505
Show me all the oil rigs in the world,How big is the airlines industry in China?,0.588855021195565,0.5244382843458578
Show me all the oil rigs in the world,How much money did Lloyd's of London make last year?,0.4510527954446806,0.4883278428569183
Show me all the oil rigs in the world,What was the Calendar year COR versus the Accident year COR for Lloyd's?,0.4284312129020691,0.4832841211998865
Show me all the oil rigs in the world,Which Lloyd's syndicates owns the maximum number of assets?,0.4208712530655423,0.4816436615425019
Show me all the oil rigs in the world,List key performance indicators for AXA?,0.31780664218624644,0.4612397796304598
Show me all the oil rigs in the world,What are the most prominent legal cases?,0.4345390200614929,0.4846256884530989
Show me all the oil rigs in the world,How does oil industry perform in Brazil?,0.6111360192298889,0.5313810065202844
Show me all the oil rigs in the world,What is the main driver of growth in automobile industry in Europe?,0.5521112084388733,0.5137544287284764
Show me all the oil rigs in the world,Which country in Europe is going to grow the most in 2020?,0.5815577160383643,0.522243937229683
Show me all the oil rigs in the world,What are the biggest acquisitions in 2020?,0.523319677213421,0.5059699584921186
Show me all the oil rigs in the world,How impacted is the airline industry in 2020?,0.5102485418319702,0.5025887315167638
Show me all the oil rigs in the world,What are the most prominent bankruptcies in 2020?,0.48030331965645656,0.4951704896944946
What were the premiums earned by the Indian insurance industry in 2020?,How much have premiums grown as compared to claims for India?,0.7024536342159999,0.5645180621583014
What were the premiums earned by the Indian insurance industry in 2020?,Which are the best performing insurance firms in India?,0.7399067503186095,0.5809766716473426
What were the premiums earned by the Indian insurance industry in 2020?,What is the ROE of the Indian market?,0.6258377023290906,0.5361764733893133
What were the premiums earned by the Indian insurance industry in 2020?,What profits were clocked by Cholamandalam in 2020?,0.6725996732711792,0.5527312386285009
What were the premiums earned by the Indian insurance industry in 2020?,What is the premiums market share of the top 5 companies in India?,0.796470046043396,0.6104959410566243
What were the premiums earned by the Indian insurance industry in 2020?,How will the Brazilian insurance market perform in case of a sluggish economic scenario?,0.6810374462913709,0.5559564061826117
What were the premiums earned by the Indian insurance industry in 2020?,Which are the main distribution channels in India?,0.48441888345536266,0.49616426223657456
What were the premiums earned by the Indian insurance industry in 2020?,What are the risks in the motor insurance segment in India?,0.7837488522379921,0.603264027362096
What were the premiums earned by the Indian insurance industry in 2020?,What is the demand potential of India for insurance?,0.5631279517152298,0.5168645809126958
What were the premiums earned by the Indian insurance industry in 2020?,How do premiums break down by lines of business in India?,0.7301099357107254,0.5764694171569618
What were the premiums earned by the Indian insurance industry in 2020?,What is the share price of Qantas?,0.538471476390108,0.5100066968485901
What were the premiums earned by the Indian insurance industry in 2020?,How many passengers are carried in ?,0.5015555173622228,0.5003894916994633
What were the premiums earned by the Indian insurance industry in 2020?,Which are the aircrafts manufactured by Boeing?,0.4742538332939148,0.4937240148600864
What were the premiums earned by the Indian insurance industry in 2020?,Kdo je nejv?tí konkurent ?eské Poji?ovny?,0.001888153432329065,0.4144428701675427
What were the premiums earned by the Indian insurance industry in 2020?,Which are the top airports?,0.5268748559616465,0.5069055895433706
What were the premiums earned by the Indian insurance industry in 2020?,How many fatal air accidents till date?,0.3963271733814947,0.4764643770997873
What were the premiums earned by the Indian insurance industry in 2020?,What is the flow of air traffic in North America?,0.44394248723983765,0.48672016912590105
What were the premiums earned by the Indian insurance industry in 2020?,What is the fleet of Airbus?,0.49009519815444946,0.49754799806902733
What were the premiums earned by the Indian insurance industry in 2020?,Airlines profitability Brazil?,0.26328898260858613,0.4517026090988971
What were the premiums earned by the Indian insurance industry in 2020?,Mergers among airline companies?,0.40546150223796096,0.47836635473791583
What were the premiums earned by the Indian insurance industry in 2020?,Which are the most profitable airports?,0.5303387641906738,0.5078239200360003
What were the premiums earned by the Indian insurance industry in 2020?,What has the capacity movement of airline companies been over the years?,0.5995516180992126,0.5277244426220216
What were the premiums earned by the Indian insurance industry in 2020?,Details of the Aban Abraham oil rig?,0.3076503666535131,0.45940419244398406
What were the premiums earned by the Indian insurance industry in 2020?,How big is the airlines industry in China?,0.6306849873882562,0.5377975069878798
What were the premiums earned by the Indian insurance industry in 2020?,How much money did Lloyd's of London make last year?,0.487357763929104,0.49687876959746435
What were the premiums earned by the Indian insurance industry in 2020?,What was the Calendar year COR versus the Accident year COR for Lloyd's?,0.5415473741754109,0.5108422022146035
What were the premiums earned by the Indian insurance industry in 2020?,Which Lloyd's syndicates owns the maximum number of assets?,0.49497733965313695,0.49875059782710807
What were the premiums earned by the Indian insurance industry in 2020?,List key performance indicators for AXA?,0.3344053328037262,0.46430175168221083
What were the premiums earned by the Indian insurance industry in 2020?,What are the most prominent legal cases?,0.5063809307331126,0.5016054936291212
What were the premiums earned by the Indian insurance industry in 2020?,How does oil industry perform in Brazil?,0.5407427114469623,0.5106230878892245
What were the premiums earned by the Indian insurance industry in 2020?,What is the main driver of growth in automobile industry in Europe?,0.6292150804166523,0.5373037983273756
What were the premiums earned by the Indian insurance industry in 2020?,Which country in Europe is going to grow the most in 2020?,0.5667324662208557,0.5178989397300205
What were the premiums earned by the Indian insurance industry in 2020?,What are the biggest acquisitions in 2020?,0.5607360339603454,0.5161828008763641
What were the premiums earned by the Indian insurance industry in 2020?,How impacted is the airline industry in 2020?,0.63907094714257,0.5406509183100418
What were the premiums earned by the Indian insurance industry in 2020?,What are the most prominent bankruptcies in 2020?,0.5728576437915786,0.5196761663415622
How much have premiums grown as compared to claims for India?,Which are the best performing insurance firms in India?,0.5845503807067871,0.523139333157324
How much have premiums grown as compared to claims for India?,What is the ROE of the Indian market?,0.44372716546058655,0.4866717983575031
How much have premiums grown as compared to claims for India?,What profits were clocked by Cholamandalam in 2020?,0.5647862216957685,0.5173393883392333
How much have premiums grown as compared to claims for India?,What is the premiums market share of the top 5 companies in India?,0.6605989539266268,0.5482773261273772
How much have premiums grown as compared to claims for India?,How will the Brazilian insurance market perform in case of a sluggish economic scenario?,0.6105054616928101,0.531179270869984
How much have premiums grown as compared to claims for India?,Which are the main distribution channels in India?,0.41660434007644653,0.48072737008694183
How much have premiums grown as compared to claims for India?,What are the risks in the motor insurance segment in India?,0.6369652937938364,0.5399285142177307
How much have premiums grown as compared to claims for India?,What is the demand potential of India for insurance?,0.5311227440834045,0.5080326845797789
How much have premiums grown as compared to claims for India?,How do premiums break down by lines of business in India?,0.7225438787069262,0.573090722471692
How much have premiums grown as compared to claims for India?,What is the share price of Qantas?,0.5294181704521179,0.5075792063114848
How much have premiums grown as compared to claims for India?,How many passengers are carried in ?,0.5502862930297852,0.5132465274548635
How much have premiums grown as compared to claims for India?,Which are the aircrafts manufactured by Boeing?,0.4021044729885781,0.47766388497539364
How much have premiums grown as compared to claims for India?,Kdo je nejv?tí konkurent ?eské Poji?ovny?,0.03791029378771782,0.4189099462827383
How much have premiums grown as compared to claims for India?,Which are the top airports?,0.42617684602737427,0.48279266450062636
How much have premiums grown as compared to claims for India?,How many fatal air accidents till date?,0.46288746374174816,0.49105099834238397
How much have premiums grown as compared to claims for India?,What is the flow of air traffic in North America?,0.3969551386263891,0.47659417805251986
How much have premiums grown as compared to claims for India?,What is the fleet of Airbus?,0.4384385384059831,0.48548992122935564
How much have premiums grown as compared to claims for India?,Airlines profitability Brazil?,0.17616915702819824,0.43790262144130726
How much have premiums grown as compared to claims for India?,Mergers among airline companies?,0.24466145038604736,0.44861234119683213
How much have premiums grown as compared to claims for India?,Which are the most profitable airports?,0.49348405042385846,0.498381535934073
How much have premiums grown as compared to claims for India?,What has the capacity movement of airline companies been over the years?,0.568902637427889,0.5185257849907061
How much have premiums grown as compared to claims for India?,Details of the Aban Abraham oil rig?,0.20233593881130219,0.4418789789205607
How much have premiums grown as compared to claims for India?,How big is the airlines industry in China?,0.5498863354223692,0.5131354656824086
How much have premiums grown as compared to claims for India?,How much money did Lloyd's of London make last year?,0.6335500449135965,0.5387653142879769
How much have premiums grown as compared to claims for India?,What was the Calendar year COR versus the Accident year COR for Lloyd's?,0.49094918370246887,0.49775755350787726
How much have premiums grown as compared to claims for India?,Which Lloyd's syndicates owns the maximum number of assets?,0.4324310381669433,0.4841610359417918
How much have premiums grown as compared to claims for India?,List key performance indicators for AXA?,0.3141059986289746,0.460567683745802
How much have premiums grown as compared to claims for India?,What are the most prominent legal cases?,0.48366424441337585,0.49598144023918905
How much have premiums grown as compared to claims for India?,How does oil industry perform in Brazil?,0.5679450631141663,0.5182488141778349
How much have premiums grown as compared to claims for India?,What is the main driver of growth in automobile industry in Europe?,0.481793075799942,0.4955293063252023
How much have premiums grown as compared to claims for India?,Which country in Europe is going to grow the most in 2020?,0.5764714731889096,0.5207364957340166
How much have premiums grown as compared to claims for India?,What are the biggest acquisitions in 2020?,0.49234001315653386,0.4980995447600377
How much have premiums grown as compared to claims for India?,How impacted is the airline industry in 2020?,0.5684415698051453,0.5183923561332192
How much have premiums grown as compared to claims for India?,What are the most prominent bankruptcies in 2020?,0.5297147596222487,0.5076579812084543
Which are the best performing insurance firms in India?,What is the ROE of the Indian market?,0.580263614654541,0.5218586988326809
Which are the best performing insurance firms in India?,What profits were clocked by Cholamandalam in 2020?,0.6089566583063221,0.5306851104966626
Which are the best performing insurance firms in India?,What is the premiums market share of the top 5 companies in India?,0.7388571060385057,0.5804863331257353
Which are the best performing insurance firms in India?,How will the Brazilian insurance market perform in case of a sluggish economic scenario?,0.6939252614974976,0.5610413263799927
Which are the best performing insurance firms in India?,Which are the main distribution channels in India?,0.6281750202178955,0.5369555877483656
Which are the best performing insurance firms in India?,What are the risks in the motor insurance segment in India?,0.7353914599237285,0.57888024189202
Which are the best performing insurance firms in India?,What is the demand potential of India for insurance?,0.5573224425315857,0.5152161069891419
Which are the best performing insurance firms in India?,How do premiums break down by lines of business in India?,0.6509606630182673,0.5448074047650632
Which are the best performing insurance firms in India?,What is the share price of Qantas?,0.518394947052002,0.5046853127394777
Which are the best performing insurance firms in India?,How many passengers are carried in ?,0.5506283044815063,0.5133415528527387
Which are the best performing insurance firms in India?,Which are the aircrafts manufactured by Boeing?,0.5661017557321942,0.5177173418202871
Which are the best performing insurance firms in India?,Kdo je nejv?tí konkurent ?eské Poji?ovny?,0.058389876037836075,0.42153101550958894
Which are the best performing insurance firms in India?,Which are the top airports?,0.7358877658843994,0.5791090706152581
Which are the best performing insurance firms in India?,How many fatal air accidents till date?,0.4034612419284138,0.47794730471615704
Which are the best performing insurance firms in India?,What is the flow of air traffic in North America?,0.4622538112250687,0.4909036666113845
Which are the best performing insurance firms in India?,What is the fleet of Airbus?,0.5413822209011194,0.5107971917080876
Which are the best performing insurance firms in India?,Airlines profitability Brazil?,0.22099003195762634,0.4447989758275535
Which are the best performing insurance firms in India?,Mergers among airline companies?,0.4199756383895874,0.48145076750764265
Which are the best performing insurance firms in India?,Which are the most profitable airports?,0.7291302246373771,0.5760270562024804
Which are the best performing insurance firms in India?,What has the capacity movement of airline companies been over the years?,0.575526978044095,0.5204585150393264
Which are the best performing insurance firms in India?,Details of the Aban Abraham oil rig?,0.24729527533054352,0.449044407155262
Which are the best performing insurance firms in India?,How big is the airlines industry in China?,0.6488804205251142,0.5440705055967164
Which are the best performing insurance firms in India?,How much money did Lloyd's of London make last year?,0.5127868514764494,0.5032382818033906
Which are the best performing insurance firms in India?,What was the Calendar year COR versus the Accident year COR for Lloyd's?,0.49049514532089233,0.49764611110455254
Which are the best performing insurance firms in India?,Which Lloyd's syndicates owns the maximum number of assets?,0.5701642376282366,0.518891608349974
Which are the best performing insurance firms in India?,List key performance indicators for AXA?,0.4274265213354522,0.4830648739970422
Which are the best performing insurance firms in India?,What are the most prominent legal cases?,0.6372281908988953,0.5400184505806114
Which are the best performing insurance firms in India?,How does oil industry perform in Brazil?,0.6029650568962097,0.5287911024044667
Which are the best performing insurance firms in India?,What is the main driver of growth in automobile industry in Europe?,0.6120041608810425,0.5316592730631454
Which are the best performing insurance firms in India?,Which country in Europe is going to grow the most in 2020?,0.6806806516241651,0.5558184149344236
Which are the best performing insurance firms in India?,What are the biggest acquisitions in 2020?,0.6657264431037442,0.5501617278233439
Which are the best performing insurance firms in India?,How impacted is the airline industry in 2020?,0.5849851965904236,0.5232699292959988
Which are the best performing insurance firms in India?,What are the most prominent bankruptcies in 2020?,0.6754441052145881,0.553809599495877
What is the ROE of the Indian market?,What profits were clocked by Cholamandalam in 2020?,0.5793227208064375,0.5215793082573923
What is the ROE of the Indian market?,What is the premiums market share of the top 5 companies in India?,0.6324691991526377,0.5383993459063274
What is the ROE of the Indian market?,How will the Brazilian insurance market perform in case of a sluggish economic scenario?,0.5078016519546509,0.5019657554077459
What is the ROE of the Indian market?,Which are the main distribution channels in India?,0.5257613658905029,0.5066117921292015
What is the ROE of the Indian market?,What are the risks in the motor insurance segment in India?,0.5846027310074192,0.5231550097348548
What is the ROE of the Indian market?,What is the demand potential of India for insurance?,0.6552134156227112,0.5463270375681377
What is the ROE of the Indian market?,How do premiums break down by lines of business in India?,0.5091191237639867,0.5023007876233625
What is the ROE of the Indian market?,What is the share price of Qantas?,0.6593703627586365,0.5478298224828267
What is the ROE of the Indian market?,How many passengers are carried in ?,0.42864373326301575,0.48333056769364086
What is the ROE of the Indian market?,Which are the aircrafts manufactured by Boeing?,0.5043901500469365,0.5011023692037208
What is the ROE of the Indian market?,Kdo je nejv?tí konkurent ?eské Poji?ovny?,0.04799455404281616,0.4201929451472059
What is the ROE of the Indian market?,Which are the top airports?,0.5959352254867554,0.5266039382951297
What is the ROE of the Indian market?,How many fatal air accidents till date?,0.30840660979787227,0.45953989191515476
What is the ROE of the Indian market?,What is the flow of air traffic in North America?,0.5256613179647146,0.5065854199908044
What is the ROE of the Indian market?,What is the fleet of Airbus?,0.6453333112398808,0.5428235234432551
What is the ROE of the Indian market?,Airlines profitability Brazil?,0.2691135108470917,0.452685735291721
What is the ROE of the Indian market?,Mergers among airline companies?,0.28271204233169556,0.4550133049742671
What is the ROE of the Indian market?,Which are the most profitable airports?,0.5832509050815768,0.5227497272479281
What is the ROE of the Indian market?,What has the capacity movement of airline companies been over the years?,0.5499640971443605,0.5131570463627155
What is the ROE of the Indian market?,Details of the Aban Abraham oil rig?,0.30744171142578125,0.45936675833074453
What is the ROE of the Indian market?,How big is the airlines industry in China?,0.5687078149951553,0.5184693641457014
What is the ROE of the Indian market?,How much money did Lloyd's of London make last year?,0.41612956668104994,0.4806258454603114
What is the ROE of the Indian market?,What was the Calendar year COR versus the Accident year COR for Lloyd's?,0.553735077381134,0.5142080755097956
What is the ROE of the Indian market?,Which Lloyd's syndicates owns the maximum number of assets?,0.457040039124492,0.4896979982564092
What is the ROE of the Indian market?,List key performance indicators for AXA?,0.3578158403744799,0.46875736222058206
What is the ROE of the Indian market?,What are the most prominent legal cases?,0.5158337354660034,0.5040223481779528
What is the ROE of the Indian market?,How does oil industry perform in Brazil?,0.5075395703315735,0.5018992320056395
What is the ROE of the Indian market?,What is the main driver of growth in automobile industry in Europe?,0.6113192439079285,0.5314396666313054
What is the ROE of the Indian market?,Which country in Europe is going to grow the most in 2020?,0.6062094207877277,0.5298131732337296
What is the ROE of the Indian market?,What are the biggest acquisitions in 2020?,0.5740766696356737,0.5200328474765497
What is the ROE of the Indian market?,How impacted is the airline industry in 2020?,0.5421244502067566,0.5109995368869329
What is the ROE of the Indian market?,What are the most prominent bankruptcies in 2020?,0.4983694853342229,0.4995930231900252
What profits were clocked by Cholamandalam in 2020?,What is the premiums market share of the top 5 companies in India?,0.6488753379732014,0.5440686882983153
What profits were clocked by Cholamandalam in 2020?,How will the Brazilian insurance market perform in case of a sluggish economic scenario?,0.5426941786590718,0.5111551152541384
What profits were clocked by Cholamandalam in 2020?,Which are the main distribution channels in India?,0.5022926627223105,0.5005744881321037
What profits were clocked by Cholamandalam in 2020?,What are the risks in the motor insurance segment in India?,0.6207913756370544,0.5345102240769144
What profits were clocked by Cholamandalam in 2020?,What is the demand potential of India for insurance?,0.5436123881571071,0.5114062206704215
What profits were clocked by Cholamandalam in 2020?,How do premiums break down by lines of business in India?,0.6115069389343262,0.5314998045828018
What profits were clocked by Cholamandalam in 2020?,What is the share price of Qantas?,0.5271764083399538,0.5069852585440436
What profits were clocked by Cholamandalam in 2020?,How many passengers are carried in ?,0.5143070510442832,0.5036288608372229
What profits were clocked by Cholamandalam in 2020?,Which are the aircrafts manufactured by Boeing?,0.5423632809682788,0.5110647427866838
What profits were clocked by Cholamandalam in 2020?,Kdo je nejv?tí konkurent ?eské Poji?ovny?,0.07046567228641087,0.4231054943236956
What profits were clocked by Cholamandalam in 2020?,Which are the top airports?,0.5017897187596736,0.5004482111227709
What profits were clocked by Cholamandalam in 2020?,How many fatal air accidents till date?,0.3745933473110199,0.4720548903547966
What profits were clocked by Cholamandalam in 2020?,What is the flow of air traffic in North America?,0.43453628605171923,0.4846251005012918
What profits were clocked by Cholamandalam in 2020?,What is the fleet of Airbus?,0.4662276546683757,0.4918305352678438
What profits were clocked by Cholamandalam in 2020?,Airlines profitability Brazil?,0.34892226165996476,0.46704521608712735
What profits were clocked by Cholamandalam in 2020?,Mergers among airline companies?,0.3610121988646873,0.4693787007825265
What profits were clocked by Cholamandalam in 2020?,Which are the most profitable airports?,0.5642793697977857,0.5171940691733307
What profits were clocked by Cholamandalam in 2020?,What has the capacity movement of airline companies been over the years?,0.5688663638989532,0.5185152722524005
What profits were clocked by Cholamandalam in 2020?,Details of the Aban Abraham oil rig?,0.34598309719663334,0.4664846870594526
What profits were clocked by Cholamandalam in 2020?,How big is the airlines industry in China?,0.5270964064328794,0.5069641172413989
What profits were clocked by Cholamandalam in 2020?,How much money did Lloyd's of London make last year?,0.4756845377589627,0.4940646161172952
What profits were clocked by Cholamandalam in 2020?,What was the Calendar year COR versus the Accident year COR for Lloyd's?,0.5118643932423367,0.50300181212637
What profits were clocked by Cholamandalam in 2020?,Which Lloyd's syndicates owns the maximum number of assets?,0.49101322889328003,0.497773266943848
What profits were clocked by Cholamandalam in 2020?,List key performance indicators for AXA?,0.325588753749283,0.4626656234463796
What profits were clocked by Cholamandalam in 2020?,What are the most prominent legal cases?,0.4665856679328886,0.49191440582565527
What profits were clocked by Cholamandalam in 2020?,How does oil industry perform in Brazil?,0.43232378766991053,0.4841374243481889
What profits were clocked by Cholamandalam in 2020?,What is the main driver of growth in automobile industry in Europe?,0.5597795510423461,0.5159111823762065
What profits were clocked by Cholamandalam in 2020?,Which country in Europe is going to grow the most in 2020?,0.5333831270476466,0.5086365847031662
What profits were clocked by Cholamandalam in 2020?,What are the biggest acquisitions in 2020?,0.5922966003417969,0.5254863881295792
What profits were clocked by Cholamandalam in 2020?,How impacted is the airline industry in 2020?,0.5091929728273774,0.5023196166743175
What profits were clocked by Cholamandalam in 2020?,What are the most prominent bankruptcies in 2020?,0.5298943764160283,0.5077057126582444
What is the premiums market share of the top 5 companies in India?,How will the Brazilian insurance market perform in case of a sluggish economic scenario?,0.6997645676276358,0.5634118468434131
What is the premiums market share of the top 5 companies in India?,Which are the main distribution channels in India?,0.5958581807697915,0.5265802036263857
What is the premiums market share of the top 5 companies in India?,What are the risks in the motor insurance segment in India?,0.7418121695518494,0.5818713931990144
What is the premiums market share of the top 5 companies in India?,What is the demand potential of India for insurance?,0.6508292763931002,0.5447607207412677
What is the premiums market share of the top 5 companies in India?,How do premiums break down by lines of business in India?,0.7182683348655701,0.5712190345695253
What is the premiums market share of the top 5 companies in India?,What is the share price of Qantas?,0.7779697312134678,0.6001036942368503
What is the premiums market share of the top 5 companies in India?,How many passengers are carried in ?,0.46657034954009435,0.4919108000723387
What is the premiums market share of the top 5 companies in India?,Which are the aircrafts manufactured by Boeing?,0.48134598358321723,0.4954214926355098
What is the premiums market share of the top 5 companies in India?,Kdo je nejv?tí konkurent ?eské Poji?ovny?,0.04585376108564376,0.4199193540959093
What is the premiums market share of the top 5 companies in India?,Which are the top airports?,0.6120465033026644,0.5316728528522343
What is the premiums market share of the top 5 companies in India?,How many fatal air accidents till date?,0.36275193095207214,0.46971824771283727
What is the premiums market share of the top 5 companies in India?,What is the flow of air traffic in North America?,0.5348368841604171,0.509026494886924
What is the premiums market share of the top 5 companies in India?,What is the fleet of Airbus?,0.5824143788320608,0.5224995656274145
What is the premiums market share of the top 5 companies in India?,Airlines profitability Brazil?,0.3334871927805434,0.46413030205400396
What is the premiums market share of the top 5 companies in India?,Mergers among airline companies?,0.4022364674665657,0.47769141207487664
What is the premiums market share of the top 5 companies in India?,Which are the most profitable airports?,0.6138288243021026,0.5322460936948542
What is the premiums market share of the top 5 companies in India?,What has the capacity movement of airline companies been over the years?,0.652581494738882,0.5453844593988814
What is the premiums market share of the top 5 companies in India?,Details of the Aban Abraham oil rig?,0.32726241187677374,0.46297449376459177
What is the premiums market share of the top 5 companies in India?,How big is the airlines industry in China?,0.6944586245554278,0.5612560787462549
What is the premiums market share of the top 5 companies in India?,How much money did Lloyd's of London make last year?,0.502204254335292,0.5005522801433643
What is the premiums market share of the top 5 companies in India?,What was the Calendar year COR versus the Accident year COR for Lloyd's?,0.5681663412948653,0.5183127449013181
What is the premiums market share of the top 5 companies in India?,Which Lloyd's syndicates owns the maximum number of assets?,0.5563764572143555,0.5149494875954848
What is the premiums market share of the top 5 companies in India?,List key performance indicators for AXA?,0.4013927100428717,0.477515451099
What is the premiums market share of the top 5 companies in India?,What are the most prominent legal cases?,0.5537476209552524,0.5142115900273844
What is the premiums market share of the top 5 companies in India?,How does oil industry perform in Brazil?,0.5953782441986665,0.5264322407717008
What is the premiums market share of the top 5 companies in India?,What is the main driver of growth in automobile industry in Europe?,0.7078793222976147,0.5667787856455501
What is the premiums market share of the top 5 companies in India?,Which country in Europe is going to grow the most in 2020?,0.6598726916464982,0.5480125955367648
What is the premiums market share of the top 5 companies in India?,What are the biggest acquisitions in 2020?,0.6768516302108765,0.5543464853870934
What is the premiums market share of the top 5 companies in India?,How impacted is the airline industry in 2020?,0.6420123790495181,0.5416668563460975
What is the premiums market share of the top 5 companies in India?,What are the most prominent bankruptcies in 2020?,0.6195365274781337,0.5340992190574794
How will the Brazilian insurance market perform in case of a sluggish economic scenario?,Which are the main distribution channels in India?,0.5002995729446411,0.5000749193614611
How will the Brazilian insurance market perform in case of a sluggish economic scenario?,What are the risks in the motor insurance segment in India?,0.7023451537592758,0.5644732378800305
How will the Brazilian insurance market perform in case of a sluggish economic scenario?,What is the demand potential of India for insurance?,0.6284055113792419,0.5370326748341828
How will the Brazilian insurance market perform in case of a sluggish economic scenario?,How do premiums break down by lines of business in India?,0.661812642920772,0.5487209491451762
How will the Brazilian insurance market perform in case of a sluggish economic scenario?,What is the share price of Qantas?,0.5321996212005615,0.5083200316507481
How will the Brazilian insurance market perform in case of a sluggish economic scenario?,How many passengers are carried in ?,0.506499171257019,0.5016354294469632
How will the Brazilian insurance market perform in case of a sluggish economic scenario?,Which are the aircrafts manufactured by Boeing?,0.43767372145213435,0.4853199335805539
How will the Brazilian insurance market perform in case of a sluggish economic scenario?,Kdo je nejv?tí konkurent ?eské Poji?ovny?,0.09606699645519257,0.4265176085160261
How will the Brazilian insurance market perform in case of a sluggish economic scenario?,Which are the top airports?,0.4974525570869446,0.49936473717775437
How will the Brazilian insurance market perform in case of a sluggish economic scenario?,How many fatal air accidents till date?,0.4714968783555562,0.4930703595908165
How will the Brazilian insurance market perform in case of a sluggish economic scenario?,What is the flow of air traffic in North America?,0.5083569581295881,0.5021068794221282
How will the Brazilian insurance market perform in case of a sluggish economic scenario?,What is the fleet of Airbus?,0.4895394450700623,0.49741184328369537
How will the Brazilian insurance market perform in case of a sluggish economic scenario?,Airlines profitability Brazil?,0.3063547909259796,0.45917203838395637
How will the Brazilian insurance market perform in case of a sluggish economic scenario?,Mergers among airline companies?,0.38512182235717773,0.47417099996534984
How will the Brazilian insurance market perform in case of a sluggish economic scenario?,Which are the most profitable airports?,0.5413283383054541,0.5107825113510415
How will the Brazilian insurance market perform in case of a sluggish economic scenario?,What has the capacity movement of airline companies been over the years?,0.5892843252847011,0.5245685622169483
How will the Brazilian insurance market perform in case of a sluggish economic scenario?,Details of the Aban Abraham oil rig?,0.3012705147266388,0.4582653901793983
How will the Brazilian insurance market perform in case of a sluggish economic scenario?,How big is the airlines industry in China?,0.6587819450004674,0.5476160501367913
How will the Brazilian insurance market perform in case of a sluggish economic scenario?,How much money did Lloyd's of London make last year?,0.5521403448707196,0.5137625467056415
